demand; frequency; avg_travel_time
frequency; avg_travel_time
frequency; avg_travel_time
frequency; avg_travel_time
frequency; avg_travel_time
frequency; avg_travel_time
0.006211180124223602;67.10115606936417
0.006211180124223602;56.125
0.006211180124223602;70.01492537313433
0.006211180124223602;68.37087912087912
0.006211180124223602;62.27272727272727
0.006211180124223602;59.97402597402598
0.006211180124223602;61.390243902439025
0.006211180124223602;72.66865671641791
0.006211180124223602;69.07361963190183
0.006211180124223602;62.670967741935485
0.005847953216374269;70.14147909967846
0.005847953216374269;72.3498452012384
0.005847953216374269;66.50872093023256
0.005847953216374269;69.90718562874251
0.005847953216374269;62.60457516339869
0.005847953216374269;63.01547987616099
0.005847953216374269;78.75910364145658
0.005847953216374269;63.0328947368421
0.005847953216374269;70.97941176470589
0.005847953216374269;63.941348973607035
0.005847953216374269;71.79245283018868
0.005847953216374269;69.69453376205787
0.005847953216374269;65.5764705882353
0.005847953216374269;70.28012048192771
0.005847953216374269;58.80891719745223
0.005847953216374269;65.95426829268293
0.005847953216374269;61.2
0.005847953216374269;80.54294478527608
0.005847953216374269;63.9967845659164
0.005847953216374269;57.938906752411576
0.0055248618784530384;57.416666666666664
0.0055248618784530384;69.21428571428571
0.0055248618784530384;70.54601226993866
0.0055248618784530384;61.6955223880597
0.0055248618784530384;73.86144578313252
0.0055248618784530384;69.44108761329305
0.0055248618784530384;65.66279069767442
0.0055248618784530384;59.249190938511326
0.0055248618784530384;67.64126984126985
0.0055248618784530384;66.94362017804154
0.0055248618784530384;69.08383233532935
0.0055248618784530384;82.29050279329608
0.0055248618784530384;76.50872093023256
0.0055248618784530384;74.22455089820359
0.0055248618784530384;71.55384615384615
0.0055248618784530384;69.67058823529412
0.0055248618784530384;66.28059701492538
0.0055248618784530384;66.65406976744185
0.0055248618784530384;56.35126582278481
0.0055248618784530384;72.82163742690058
0.005235602094240838;60.43292682926829
0.005235602094240838;69.94189602446484
0.005235602094240838;65.08187134502924
0.005235602094240838;60.953125
0.005235602094240838;71.69486404833837
0.005235602094240838;67.6791277258567
0.005235602094240838;71.50574712643679
0.005235602094240838;70.05757575757576
0.005235602094240838;64.95238095238095
0.005235602094240838;63.90654205607477
0.005235602094240838;65.65116279069767
0.005235602094240838;72.39882697947215
0.005235602094240838;65.33962264150944
0.005235602094240838;62.21884498480243
0.005235602094240838;73.07225433526011
0.005235602094240838;63.0
0.005235602094240838;67.04559270516717
0.005235602094240838;69.01307189542484
0.005235602094240838;60.892753623188405
0.005235602094240838;65.45074626865672
0.004975124378109453;63.17
0.004975124378109453;67.53276353276354
0.004975124378109453;70.05586592178771
0.004975124378109453;67.2330383480826
0.004975124378109453;66.47682119205298
0.004975124378109453;63.6859756097561
0.004975124378109453;76.97928994082841
0.004975124378109453;67.453216374269
0.004975124378109453;71.02631578947368
0.004975124378109453;71.92215568862275
0.004975124378109453;65.42514970059881
0.004975124378109453;58.61952861952862
0.004975124378109453;57.72937293729373
0.004975124378109453;71.18562874251496
0.004975124378109453;56.40184049079755
0.004975124378109453;67.41420118343196
0.004975124378109453;56.5375
0.004975124378109453;70.89759036144578
0.004975124378109453;65.57846153846154
0.004975124378109453;68.71111111111111
0.004739336492890996;76.00597014925373
0.004739336492890996;64.11912225705329
0.004739336492890996;61.36923076923077
0.004739336492890996;61.773770491803276
0.004739336492890996;62.52307692307692
0.004739336492890996;64.65137614678899
0.004739336492890996;66.7816091954023
0.004739336492890996;78.51234567901234
0.004739336492890996;71.71757925072046
0.004739336492890996;62.770440251572325
0.004739336492890996;76.30124223602485
0.004739336492890996;69.99698795180723
0.004739336492890996;68.420245398773
0.004739336492890996;69.33823529411765
0.004739336492890996;74.23442136498517
0.004739336492890996;62.90909090909091
0.004739336492890996;69.64672364672364
0.004739336492890996;67.58662613981762
0.004739336492890996;68.15634218289085
0.004739336492890996;64.14769230769231
0.004524886877828055;61.40869565217391
0.004524886877828055;67.9608938547486
0.004524886877828055;64.32758620689656
0.004524886877828055;59.705705705705704
0.004524886877828055;62.230529595015575
0.004524886877828055;81.03966005665723
0.004524886877828055;63.39297124600639
0.004524886877828055;68.77777777777777
0.004524886877828055;60.245222929936304
0.004524886877828055;67.65204678362574
0.004524886877828055;72.97611940298508
0.004524886877828055;57.45047923322684
0.004524886877828055;74.03067484662577
0.004524886877828055;68.76576576576576
0.004524886877828055;70.96573208722741
0.004524886877828055;67.91907514450867
0.004524886877828055;65.14373088685015
0.004524886877828055;59.496855345911946
0.004524886877828055;68.4311377245509
0.004524886877828055;66.0
0.004329004329004329;54.17948717948718
0.004329004329004329;62.25301204819277
0.004329004329004329;83.83689839572193
0.004329004329004329;74.1301775147929
0.004329004329004329;61.69590643274854
0.004329004329004329;60.21686746987952
0.004329004329004329;62.58307210031348
0.004329004329004329;67.40615384615384
0.004329004329004329;77.12538226299694
0.004329004329004329;69.56896551724138
0.004329004329004329;59.957142857142856
0.004329004329004329;71.86943620178042
0.004329004329004329;59.6656050955414
0.004329004329004329;62.53048780487805
0.004329004329004329;62.16959064327485
0.004329004329004329;73.75146198830409
0.004329004329004329;76.28362573099415
0.004329004329004329;58.86764705882353
0.004329004329004329;59.549839228295816
0.004329004329004329;64.40575079872204
0.004149377593360996;70.82153846153847
0.004149377593360996;65.19565217391305
0.004149377593360996;71.6686046511628
0.004149377593360996;66.11764705882354
0.004149377593360996;64.66071428571429
0.004149377593360996;61.17291066282421
0.004149377593360996;67.86604361370716
0.004149377593360996;61.015625
0.004149377593360996;66.4311377245509
0.004149377593360996;71.01492537313433
0.004149377593360996;58.62101910828026
0.004149377593360996;64.134110787172
0.004149377593360996;56.43076923076923
0.004149377593360996;66.49538461538461
0.004149377593360996;60.801223241590215
0.004149377593360996;61.532738095238095
0.004149377593360996;61.06645569620253
0.004149377593360996;64.73413897280967
0.004149377593360996;73.82666666666667
0.004149377593360996;82.72289156626506
0.00398406374501992;60.52614379084967
0.00398406374501992;63.61538461538461
0.00398406374501992;71.1731343283582
0.00398406374501992;68.8170731707317
0.00398406374501992;69.46273291925466
0.00398406374501992;60.43887147335423
0.00398406374501992;57.35143769968051
0.00398406374501992;64.07507507507508
0.00398406374501992;63.5565749235474
0.00398406374501992;60.5
0.00398406374501992;62.05172413793103
0.00398406374501992;68.67391304347827
0.00398406374501992;54.7003367003367
0.00398406374501992;66.76969696969697
0.00398406374501992;63.7060606060606
0.00398406374501992;62.61538461538461
0.00398406374501992;66.53474320241692
0.00398406374501992;69.38840579710146
0.00398406374501992;65.42405063291139
0.00398406374501992;66.671388101983
0.0038314176245210726;69.84498480243161
0.0038314176245210726;70.96319018404908
0.0038314176245210726;88.90223463687151
0.0038314176245210726;66.80448717948718
0.0038314176245210726;68.190332326284
0.0038314176245210726;64.71692307692308
0.0038314176245210726;65.87254901960785
0.0038314176245210726;54.593548387096774
0.0038314176245210726;81.55718475073314
0.0038314176245210726;86.42514970059881
0.0038314176245210726;66.10975609756098
0.0038314176245210726;69.55587392550143
0.0038314176245210726;63.56962025316456
0.0038314176245210726;62.9537037037037
0.0038314176245210726;68.46198830409357
0.0038314176245210726;60.30091185410334
0.0038314176245210726;72.99386503067484
0.0038314176245210726;59.852760736196316
0.0038314176245210726;65.66771159874608
0.0038314176245210726;62.77014925373134
0.0036900369003690036;74.65889212827989
0.0036900369003690036;76.74174174174175
0.0036900369003690036;77.51987767584097
0.0036900369003690036;62.790625
0.0036900369003690036;62.73566878980892
0.0036900369003690036;73.84117647058824
0.0036900369003690036;59.78443113772455
0.0036900369003690036;67.53179190751445
0.0036900369003690036;63.90588235294118
0.0036900369003690036;60.50297619047619
0.0036900369003690036;69.0463768115942
0.0036900369003690036;62.29761904761905
0.0036900369003690036;71.49705882352941
0.0036900369003690036;72.33717579250721
0.0036900369003690036;62.677115987460816
0.0036900369003690036;61.34441087613293
0.0036900369003690036;65.93655589123867
0.0036900369003690036;58.95412844036697
0.0036900369003690036;64.25
0.0036900369003690036;66.51558073654391
0.0035587188612099642;70.05230769230769
0.0035587188612099642;75.3076923076923
0.0035587188612099642;66.9298245614035
0.0035587188612099642;80.19327731092437
0.0035587188612099642;61.48632218844985
0.0035587188612099642;75.18384401114206
0.0035587188612099642;66.71014492753623
0.0035587188612099642;73.70588235294117
0.0035587188612099642;63.159375
0.0035587188612099642;62.94478527607362
0.0035587188612099642;65.18100890207715
0.0035587188612099642;64.11009174311927
0.0035587188612099642;83.96910112359551
0.0035587188612099642;63.74404761904762
0.0035587188612099642;60.20900321543408
0.0035587188612099642;66.50943396226415
0.0035587188612099642;61.260736196319016
0.0035587188612099642;71.36904761904762
0.0035587188612099642;72.27377521613833
0.0035587188612099642;71.53892215568862
0.003436426116838488;57.08196721311475
0.003436426116838488;65.55588235294118
0.003436426116838488;70.21069182389937
0.003436426116838488;66.32285714285715
0.003436426116838488;59.77126099706745
0.003436426116838488;68.48816568047337
0.003436426116838488;69.73030303030303
0.003436426116838488;66.12654320987654
0.003436426116838488;71.71681415929204
0.003436426116838488;62.08571428571429
0.003436426116838488;61.5253164556962
0.003436426116838488;76.49707602339181
0.003436426116838488;72.31686046511628
0.003436426116838488;78.97701149425288
0.003436426116838488;66.6743515850144
0.003436426116838488;69.16666666666667
0.003436426116838488;61.44012944983819
0.003436426116838488;61.520833333333336
0.003436426116838488;62.795731707317074
0.003436426116838488;78.24242424242425
